Query accesion	Subject Seq-id	Subject Scientific Name	Subject Taxonomy ID	Percentage of identical matches	Alignment length	Number of mismatches	Number of gap openings	Start of alignment in query	End of alignment in query	Start of alignment in subject	End of alignment in subject	Total number of gap	Expect value	Bit score
BLAST_AUTO_ID_1	gnl|onekp|HRVY_scaffold_2049193	Flaveria trinervia	4227	77.874	922	180	9	1	911	1	909	24	0.0	1475
BLAST_AUTO_ID_1	gnl|onekp|HPNZ_scaffold_2048677	Oenothera longituba	690540	76.030	922	200	7	1	911	1	912	21	0.0	1475
BLAST_AUTO_ID_1	gnl|onekp|CJGZ_scaffold_2009694	Oenothera nana	690542	76.030	922	200	7	1	911	1	912	21	0.0	1475
BLAST_AUTO_ID_1	gnl|onekp|UAXP_scaffold_2023342	Gyrostemon ramulosus	1664126	76.667	930	186	10	1	911	1	918	31	0.0	1475
BLAST_AUTO_ID_1	gnl|onekp|TAHF_scaffold_2012364	Oenothera grandis	690536	75.922	922	201	7	1	911	1	912	21	0.0	1475
BLAST_AUTO_ID_1	gnl|onekp|QMUN_scaffold_2007365	Portulaca amilis	996330	77.571	914	191	9	1	911	1	903	14	0.0	1475
BLAST_AUTO_ID_1	gnl|onekp|OLXF_scaffold_2003618	Hibiscus cannabinus	229543	81.430	867	140	5	58	911	1	859	21	0.0	1475
BLAST_AUTO_ID_1	gnl|onekp|LFQH_scaffold_2001173	Portulaca amilis	996330	77.571	914	191	9	1	911	1	903	14	0.0	1475
BLAST_AUTO_ID_1	gnl|onekp|EZZT_scaffold_2011031	Passiflora edulis	78168	76.580	918	198	8	2	911	1	909	17	0.0	1475
BLAST_AUTO_ID_1	gnl|onekp|QXWF_scaffold_2055739	Flaveria kochiana	343901	77.381	924	178	9	1	911	1	906	31	0.0	1474
BLAST_AUTO_ID_1	gnl|onekp|OPZX_scaffold_2003502	Sesuvium verrucosum	115629	75.716	943	193	9	1	911	1	939	36	0.0	1474
BLAST_AUTO_ID_1	gnl|onekp|TIUZ_scaffold_2008016	Cunonia capensis	140419	77.571	914	179	10	1	911	1	891	26	0.0	1474
BLAST_AUTO_ID_1	gnl|onekp|AZBL_scaffold_2009301	Petiveria alliacea	46142	76.350	926	188	11	1	911	1	910	31	0.0	1473
BLAST_AUTO_ID_1	gnl|onekp|JOPH_scaffold_2056266	Carapichea ipecacuanha	77880	77.124	918	188	8	1	911	1	903	22	0.0	1472
BLAST_AUTO_ID_1	gnl|onekp|BQEQ_scaffold_2059189	Carapichea ipecacuanha	77880	77.124	918	188	8	1	911	1	903	22	0.0	1472
BLAST_AUTO_ID_1	gnl|onekp|MYZV_scaffold_2059562	Tropaeolum peregrinum	147028	76.670	913	207	5	1	911	1	909	6	0.0	1472
BLAST_AUTO_ID_1	gnl|onekp|KDCH_scaffold_2067767	Portulaca umbraticola	860317	77.402	916	187	11	1	911	1	901	20	0.0	1472
BLAST_AUTO_ID_1	gnl|onekp|BERS_scaffold_2010311	Zaleya pentandra	323199	75.667	937	198	9	1	911	1	933	30	0.0	1471
BLAST_AUTO_ID_1	gnl|onekp|FWBF_scaffold_2012981	Alangium chinense	16897	76.503	915	193	5	1	911	1	897	22	0.0	1471
BLAST_AUTO_ID_1	gnl|onekp|WMLW_scaffold_2068232	Amaranthus retroflexus	124763	77.729	916	188	10	1	911	1	905	16	0.0	1470
BLAST_AUTO_ID_1	gnl|onekp|TEZA_scaffold_2004820	Solidago canadensis	59297	75.787	921	197	9	1	911	1	905	26	0.0	1469
BLAST_AUTO_ID_1	gnl|onekp|XPBC_scaffold_2043293	Galphimia gracilis	112833	75.351	925	207	9	1	911	1	918	21	0.0	1469
BLAST_AUTO_ID_1	gnl|onekp|RPPC_scaffold_2013972	Erythroxylum coca	289672	75.459	925	201	8	1	911	1	913	26	0.0	1469
BLAST_AUTO_ID_1	gnl|onekp|PHCE_scaffold_2007848	Prunella vulgaris	39358	77.522	912	176	7	1	911	1	884	29	0.0	1468
BLAST_AUTO_ID_1	gnl|onekp|YNFJ_scaffold_2035160	Microtea debilis	696524	77.742	921	184	13	1	911	1	910	21	0.0	1468
BLAST_AUTO_ID_1	gnl|onekp|CRNC_scaffold_2043616	Limnanthes douglasii	28973	76.990	917	197	9	1	911	1	909	14	0.0	1467
BLAST_AUTO_ID_1	gnl|onekp|QACK_scaffold_2019725	Helwingia japonica	16915	77.486	915	188	8	1	911	1	901	18	0.0	1467
BLAST_AUTO_ID_1	gnl|onekp|HUGU_scaffold_2015019	Boerhavia dominii	427788	76.780	913	202	6	1	911	1	905	10	0.0	1466
BLAST_AUTO_ID_1	gnl|onekp|GDYP_scaffold_2001711	Boerhavia dominii	427788	76.780	913	202	6	1	911	1	905	10	0.0	1466
BLAST_AUTO_ID_1	gnl|onekp|EGOS_scaffold_2085857	Allionia incarnata	122398	75.896	921	194	8	1	911	1	903	28	0.0	1466
BLAST_AUTO_ID_1	gnl|onekp|EWHG_scaffold_2007870	Oenothera grandis	690536	75.922	922	194	7	1	911	1	905	28	0.0	1465
BLAST_AUTO_ID_1	gnl|onekp|DUNJ_scaffold_2013280	Helenium autumnale	138408	76.445	917	196	8	4	911	1	906	20	0.0	1465
BLAST_AUTO_ID_1	gnl|onekp|IPWB_scaffold_2001465	Brassica nigra	3710	75.817	918	207	10	1	911	1	910	15	0.0	1464
BLAST_AUTO_ID_1	gnl|onekp|GVCB_scaffold_2004277	Oenothera affinis	238280	75.761	920	194	8	1	911	1	900	29	0.0	1464
BLAST_AUTO_ID_1	gnl|onekp|DBCE_scaffold_2018007	Alternanthera ficoidea	326744	77.099	917	197	9	1	911	1	910	13	0.0	1464
BLAST_AUTO_ID_1	gnl|onekp|JKNQ_scaffold_2002761	Oenothera suffulta	260698	76.362	918	188	7	1	911	1	896	29	0.0	1464
BLAST_AUTO_ID_1	gnl|onekp|DAYQ_scaffold_2058189	Pectiantia pentandra	40799	75.350	929	198	9	1	911	1	916	31	0.0	1464
BLAST_AUTO_ID_1	gnl|onekp|LWDA_scaffold_2014026	Alnus serrulata	253219	76.061	919	192	9	1	911	1	899	28	0.0	1464
BLAST_AUTO_ID_1	gnl|onekp|GSZA_scaffold_2016262	Lonicera japonica	105884	76.729	911	196	8	1	911	1	895	16	0.0	1463
BLAST_AUTO_ID_1	gnl|onekp|KTWL_scaffold_2003515	Kaliphora madagascariensis	125030	76.663	917	186	8	1	911	1	895	28	0.0	1462
BLAST_AUTO_ID_1	gnl|onekp|JEXA_scaffold_2014299	Impatiens balsamina	63779	75.351	925	201	10	1	911	1	912	27	0.0	1462
BLAST_AUTO_ID_1	gnl|onekp|FNEN_scaffold_2019886	N/A	40749	77.476	919	180	8	1	911	1	900	27	0.0	1462
BLAST_AUTO_ID_1	gnl|onekp|NJLF_scaffold_2010659	Viola canadensis	97421	75.190	919	194	8	1	911	1	893	34	0.0	1461
BLAST_AUTO_ID_1	gnl|onekp|NIGS_scaffold_2002061	Heliotropium karwinskyi	1799585	76.299	924	193	8	1	911	1	911	26	0.0	1461
BLAST_AUTO_ID_1	gnl|onekp|FZQN_scaffold_2007569	Silene latifolia	37657	75.974	924	205	7	1	911	1	920	17	0.0	1461
BLAST_AUTO_ID_1	gnl|onekp|TZWR_scaffold_2047143	Arabis alpina	50452	76.387	919	204	8	1	911	1	914	13	0.0	1461
BLAST_AUTO_ID_1	gnl|onekp|KTWL_scaffold_2003514	Kaliphora madagascariensis	125030	76.554	917	187	8	1	911	1	895	28	0.0	1461
BLAST_AUTO_ID_1	gnl|onekp|XSSD_scaffold_2085390	Amaranthus hybridus subsp. cruentus	117272	81.043	844	155	4	69	911	11	850	5	0.0	1460
BLAST_AUTO_ID_1	gnl|onekp|MZLD_scaffold_2005556	Ligustrum sinense	126438	77.604	893	184	8	1	887	1	883	16	0.0	1460
BLAST_AUTO_ID_1	gnl|onekp|IPWB_scaffold_2001468	Brassica nigra	3710	75.817	918	207	10	1	911	1	910	15	0.0	1459
BLAST_AUTO_ID_1	gnl|onekp|IDAU_scaffold_2011004	Oenothera elata	44456	75.326	920	199	7	1	911	1	901	28	0.0	1459
BLAST_AUTO_ID_1	gnl|onekp|UDHA_scaffold_2019955	Cysticapnos vesicaria	54430	76.342	913	193	9	1	911	1	892	23	0.0	1459
BLAST_AUTO_ID_1	gnl|onekp|QTJY_scaffold_2062731	Euptelea pleiosperma	106141	77.099	917	190	9	1	911	1	903	20	0.0	1459
BLAST_AUTO_ID_1	gnl|onekp|EXGW_scaffold_2007194	Oenothera biennis	3942	76.133	905	197	6	16	911	1	895	19	0.0	1459
BLAST_AUTO_ID_1	gnl|onekp|TVSH_scaffold_2018835	Bituminaria bituminosa	53836	76.206	912	195	7	1	911	1	891	22	0.0	1458
BLAST_AUTO_ID_1	gnl|onekp|PHCE_scaffold_2007847	Prunella vulgaris	39358	77.303	912	179	6	1	911	1	885	28	0.0	1458
BLAST_AUTO_ID_1	gnl|onekp|MLUJ_scaffold_2004685	Oenothera biennis	3942	76.243	905	196	7	16	911	1	895	19	0.0	1458
BLAST_AUTO_ID_1	gnl|onekp|HKMQ_scaffold_2000984	Oenothera villaricae	3941	75.435	920	198	8	1	911	1	901	28	0.0	1458
BLAST_AUTO_ID_1	gnl|onekp|FXJC_scaffold_2012964	Oenothera rosea	238298	75.922	922	187	9	1	911	1	898	35	0.0	1458
BLAST_AUTO_ID_1	gnl|onekp|DZRA_scaffold_2011683	Mirabilis jalapa	3538	79.835	848	167	3	65	911	1	845	4	0.0	1457
BLAST_AUTO_ID_1	gnl|onekp|ABEH_scaffold_2010974	Heliotropium greggii	1799584	76.445	917	199	7	1	911	1	906	17	0.0	1457
BLAST_AUTO_ID_1	gnl|onekp|SIZE_scaffold_2013861	Passiflora caerulea	159428	76.170	919	194	9	1	911	1	902	25	0.0	1457
BLAST_AUTO_ID_1	gnl|onekp|RXEN_scaffold_2012815	Polycarpaea repens	1081590	75.027	925	210	9	1	911	1	918	21	0.0	1457
BLAST_AUTO_ID_1	gnl|onekp|OYST_scaffold_2071204	Alternanthera sessilis	221762	76.957	920	193	10	1	911	1	910	19	0.0	1456
BLAST_AUTO_ID_1	gnl|onekp|LUNL_scaffold_2006930	Alternanthera sessilis	221762	76.957	920	193	10	1	911	1	910	19	0.0	1456
BLAST_AUTO_ID_1	gnl|onekp|WPUV_scaffold_2002417	Oenothera grandis	690536	75.380	922	199	8	1	911	1	905	28	0.0	1456
BLAST_AUTO_ID_1	gnl|onekp|QSKP_scaffold_2046209	Polanisia dodecandra subsp. trachysperma	377460	75.242	929	201	9	2	911	1	919	29	0.0	1456
BLAST_AUTO_ID_1	gnl|onekp|WGET_scaffold_2042436	Bassia scoparia	83154	76.401	928	194	10	1	911	1	920	25	0.0	1456
BLAST_AUTO_ID_1	gnl|onekp|QBGG_scaffold_2001862	Flaveria bidentis	4224	77.913	901	178	7	20	911	1	889	21	0.0	1456
BLAST_AUTO_ID_1	gnl|onekp|RPPC_scaffold_2013974	Erythroxylum coca	289672	73.368	950	202	9	1	911	1	938	51	0.0	1455
BLAST_AUTO_ID_1	gnl|onekp|IPWB_scaffold_2001466	Brassica nigra	3710	75.626	919	205	9	1	911	1	908	19	0.0	1455
BLAST_AUTO_ID_1	gnl|onekp|HBUQ_scaffold_2039812	Licania michauxii	163927	75.591	930	200	9	1	911	1	922	27	0.0	1455
BLAST_AUTO_ID_1	gnl|onekp|CCID_scaffold_2018029	Akebia trifoliata	155132	75.817	918	201	8	1	911	1	904	21	0.0	1455
BLAST_AUTO_ID_1	gnl|onekp|BMSE_scaffold_2008071	Curio rowleyanus	189246	75.570	921	206	9	1	911	1	912	19	0.0	1455
BLAST_AUTO_ID_1	gnl|onekp|VUIT_scaffold_2001824	Alternanthera caracasana	213817	75.618	931	200	9	1	911	1	924	27	0.0	1454
BLAST_AUTO_ID_1	gnl|onekp|VUIT_scaffold_2001823	Alternanthera caracasana	213817	75.618	931	200	9	1	911	1	924	27	0.0	1454
BLAST_AUTO_ID_1	gnl|onekp|OMDH_scaffold_2066982	Loropetalum chinense	64118	75.163	918	208	5	1	911	1	905	20	0.0	1454
BLAST_AUTO_ID_1	gnl|onekp|NIGS_scaffold_2002060	Heliotropium karwinskyi	1799585	76.082	924	195	8	1	911	1	911	26	0.0	1454
BLAST_AUTO_ID_1	gnl|onekp|SEMK_scaffold_2011370	Oenothera grandis	690536	75.705	922	187	9	1	911	1	896	37	0.0	1454
BLAST_AUTO_ID_1	gnl|onekp|DTNC_scaffold_2015291	Sinningia tuberosa	189042	77.308	899	179	8	1	892	1	881	25	0.0	1454
BLAST_AUTO_ID_1	gnl|onekp|CUTE_scaffold_2011012	Philoxerus vermicularis	221764	76.856	916	200	9	1	911	1	909	12	0.0	1453
BLAST_AUTO_ID_1	gnl|onekp|IWMW_scaffold_2003925	Buxus sempervirens	4002	76.931	919	188	9	1	911	1	903	24	0.0	1453
BLAST_AUTO_ID_1	gnl|onekp|LHDP_scaffold_2012441	Oenothera gaura	260689	75.705	922	189	8	1	911	1	898	35	0.0	1452
BLAST_AUTO_ID_1	gnl|onekp|EMIG_scaffold_2005992	Ouret lanata	292353	76.931	919	193	11	1	911	1	908	19	0.0	1452
BLAST_AUTO_ID_1	gnl|onekp|ACFP_scaffold_2006464	Boehmeria nivea	83906	75.108	924	210	9	1	911	1	917	20	0.0	1452
BLAST_AUTO_ID_1	gnl|onekp|WPUV_scaffold_2002418	Oenothera grandis	690536	75.597	922	190	9	1	911	1	898	35	0.0	1452
BLAST_AUTO_ID_1	gnl|onekp|XKVX_scaffold_2050152	Heliotropium filiforme	1475407	79.930	857	161	5	58	911	1	849	11	0.0	1451
BLAST_AUTO_ID_1	gnl|onekp|IPPG_scaffold_2060184	Heliotropium filiforme	1475407	79.930	857	161	5	58	911	1	849	11	0.0	1451
BLAST_AUTO_ID_1	gnl|onekp|BDIW_scaffold_2057752	Atriplex hortensis	34272	75.840	923	204	7	1	911	1	916	19	0.0	1451
BLAST_AUTO_ID_1	gnl|onekp|AKTA_scaffold_2048317	Atriplex hortensis	34272	75.840	923	204	7	1	911	1	916	19	0.0	1451
BLAST_AUTO_ID_1	gnl|onekp|AJJE_scaffold_2015548	Terminalia neotaliala	1799636	76.889	913	184	11	1	911	1	888	27	0.0	1450
BLAST_AUTO_ID_1	gnl|onekp|MUCT_scaffold_2005970	Atriplex prostrata	190330	75.351	925	207	7	1	911	1	918	21	0.0	1450
BLAST_AUTO_ID_1	gnl|onekp|EPVF_scaffold_2004509	Atriplex prostrata	190330	75.351	925	207	7	1	911	1	918	21	0.0	1450
BLAST_AUTO_ID_1	gnl|onekp|OLXF_scaffold_2003615	Hibiscus cannabinus	229543	80.846	851	141	4	74	911	23	864	22	0.0	1449
BLAST_AUTO_ID_1	gnl|onekp|DVXD_scaffold_2008662	Allionia incarnata	122398	75.570	921	197	8	1	911	1	903	28	0.0	1449
BLAST_AUTO_ID_1	gnl|onekp|INSP_scaffold_2012390	Morella cerifera	3510	76.714	919	185	8	1	911	1	898	29	0.0	1449
BLAST_AUTO_ID_1	gnl|onekp|HKMQ_scaffold_2000985	Oenothera villaricae	3941	75.301	915	201	6	1	911	1	894	25	0.0	1449
BLAST_AUTO_ID_1	gnl|onekp|PDXY_scaffold_2053436	Atriplex rosea	3552	75.515	923	207	7	1	911	1	916	19	0.0	1448
BLAST_AUTO_ID_1	gnl|onekp|LBZM_scaffold_2058165	Atriplex rosea	3552	75.515	923	207	7	1	911	1	916	19	0.0	1448
BLAST_AUTO_ID_1	gnl|onekp|DZLN_scaffold_2005978	Oenothera picensis	3946	78.904	858	170	4	58	911	1	851	11	0.0	1448
BLAST_AUTO_ID_1	gnl|onekp|OCTM_scaffold_2012227	N/A	3681	76.316	912	189	10	7	911	1	892	27	0.0	1447
BLAST_AUTO_ID_1	gnl|onekp|CSUV_scaffold_2063818	Cochlearia officinalis	270110	75.840	923	201	9	1	911	1	913	22	0.0	1447
BLAST_AUTO_ID_1	gnl|onekp|MZOB_scaffold_2016322	Heliotropium mendocinum	168351	76.554	917	191	8	1	911	1	899	24	0.0	1447
BLAST_AUTO_ID_1	gnl|onekp|PGKL_scaffold_2006118	Phellodendron amurense	68554	75.492	914	192	8	1	911	1	885	32	0.0	1446
BLAST_AUTO_ID_1	gnl|onekp|IDGE_scaffold_2020982	Euploca racemosa	1799586	79.181	855	172	3	57	911	1	849	6	0.0	1446
BLAST_AUTO_ID_1	gnl|onekp|FONV_scaffold_2086990	Greyia sutherlandii	1167264	76.070	911	204	5	1	911	1	897	14	0.0	1445
BLAST_AUTO_ID_1	gnl|onekp|LSLA_scaffold_2058144	Euphorbia mesembryanthemifolia	316811	75.546	916	202	8	2	911	1	900	22	0.0	1445
BLAST_AUTO_ID_1	gnl|onekp|MIKW_scaffold_2024945	Papaver somniferum	3469	76.310	916	200	9	1	911	1	904	17	0.0	1444
BLAST_AUTO_ID_1	gnl|onekp|SWOH_scaffold_2014089	Trochodendron aralioides	4407	78.978	861	169	6	54	911	8	859	12	0.0	1444
BLAST_AUTO_ID_1	gnl|onekp|YHFG_scaffold_2013464	Nandina domestica	41776	75.573	917	202	9	1	911	1	901	22	0.0	1442
BLAST_AUTO_ID_1	gnl|onekp|OUER_scaffold_2101909	Heliotropium convolvulaceum	244097	79.532	855	169	3	57	911	1	849	6	0.0	1442
BLAST_AUTO_ID_1	gnl|onekp|UASK_scaffold_2003128	Oenothera speciosa	3953	79.572	842	164	3	74	911	14	851	8	0.0	1442
BLAST_AUTO_ID_1	gnl|onekp|UASK_scaffold_2003126	Oenothera speciosa	3953	79.572	842	164	3	74	911	14	851	8	0.0	1442
BLAST_AUTO_ID_1	gnl|onekp|KWGC_scaffold_2002217	Crassula perforata	131161	74.679	936	205	7	1	911	1	929	32	0.0	1442
BLAST_AUTO_ID_1	gnl|onekp|URZI_scaffold_2011500	Epifagus virginiana	4177	74.891	920	210	9	1	911	1	908	21	0.0	1441
BLAST_AUTO_ID_1	gnl|onekp|MVTX_scaffold_2016446	Papaver rhoeas	33128	76.201	916	201	9	1	911	1	904	17	0.0	1441
BLAST_AUTO_ID_1	gnl|onekp|CVDF_scaffold_2022351	Simmondsia chinensis	3999	76.630	920	187	7	1	911	1	901	28	0.0	1440
BLAST_AUTO_ID_1	gnl|onekp|VPDX_scaffold_2008545	Euphorbia mesembryanthemifolia	316811	75.245	917	198	8	1	911	1	894	29	0.0	1439
BLAST_AUTO_ID_1	gnl|onekp|PHOQ_scaffold_2027407	Aphyllon fasciculatum	48537	75.244	921	212	7	1	911	1	915	16	0.0	1439
BLAST_AUTO_ID_1	gnl|onekp|FPYZ_scaffold_2026978	Papaver somniferum	3469	76.542	908	196	9	1	903	1	896	17	0.0	1436
BLAST_AUTO_ID_1	gnl|onekp|QIKZ_scaffold_2000591	Griselinia racemosa	140583	78.953	879	165	7	1	872	1	866	20	0.0	1435
BLAST_AUTO_ID_1	gnl|onekp|AZBL_scaffold_2009303	Petiveria alliacea	46142	80.190	843	153	6	73	911	14	846	14	0.0	1435
BLAST_AUTO_ID_1	gnl|onekp|WAIL_scaffold_2022534	Laurelia sempervirens	63809	75.658	912	197	12	1	911	1	888	25	0.0	1435
BLAST_AUTO_ID_1	gnl|onekp|RTTY_scaffold_2011378	N/A	4325	76.165	923	200	10	1	911	1	915	20	0.0	1435
BLAST_AUTO_ID_1	gnl|onekp|RTTY_scaffold_2014438	N/A	4325	74.134	924	221	8	1	911	1	919	18	0.0	1433
BLAST_AUTO_ID_1	gnl|onekp|ZSNV_scaffold_2111877	Papaver bracteatum	215227	76.092	916	202	9	1	911	1	904	17	0.0	1433
BLAST_AUTO_ID_1	gnl|onekp|NNGU_scaffold_2010095	Coriaria nepalensis	79760	75.217	920	207	11	1	911	1	908	21	0.0	1433
BLAST_AUTO_ID_1	gnl|onekp|HQRJ_scaffold_2024675	Loropetalum chinense	64118	74.401	918	208	6	1	911	1	898	27	0.0	1433
BLAST_AUTO_ID_1	gnl|onekp|WBOD_scaffold_2016766	Magnolia grandiflora	3406	74.755	919	203	10	1	911	1	898	29	0.0	1432
BLAST_AUTO_ID_1	gnl|onekp|TMWO_scaffold_2024247	Papaver bracteatum	215227	75.983	916	203	9	1	911	1	904	17	0.0	1432
BLAST_AUTO_ID_1	gnl|onekp|VTOK_scaffold_2028500	Aphyllon fasciculatum	48537	74.784	924	213	9	1	911	1	917	20	0.0	1431
BLAST_AUTO_ID_1	gnl|onekp|KKCW_scaffold_2018949	Papaver somniferum	3469	76.013	913	195	9	4	911	1	894	24	0.0	1430
BLAST_AUTO_ID_1	gnl|onekp|HURS_scaffold_2002945	Trigastrotheca pentaphylla	254024	79.601	853	161	7	68	911	67	915	13	0.0	1430
BLAST_AUTO_ID_1	gnl|onekp|ZGQD_scaffold_2005312	Corydalis linstowiana	1799567	75.658	912	194	9	1	911	1	885	28	0.0	1430
BLAST_AUTO_ID_1	gnl|onekp|RIDD_scaffold_2022208	Glycine soja	3848	75.548	912	200	7	1	911	1	890	23	0.0	1429
BLAST_AUTO_ID_1	gnl|onekp|SUAK_scaffold_2042290	Codariocalyx motorius	1205713	74.617	914	200	6	1	911	1	885	32	0.0	1428
BLAST_AUTO_ID_1	gnl|onekp|PCNH_scaffold_2016623	Psychotria marginata	77886	75.870	920	196	9	1	911	1	903	26	0.0	1428
BLAST_AUTO_ID_1	gnl|onekp|SFKQ_scaffold_2094814	Hilleria latifolia	169266	80.310	838	156	3	76	911	83	913	9	0.0	1427
BLAST_AUTO_ID_1	gnl|onekp|TJES_scaffold_2015006	Spergularia media	545670	73.815	928	219	10	1	911	1	921	24	0.0	1426
BLAST_AUTO_ID_1	gnl|onekp|QEHE_scaffold_2021425	Rauvolfia tetraphylla	545371	85.316	790	109	4	125	911	1	786	7	0.0	1425
BLAST_AUTO_ID_1	gnl|onekp|TVSH_scaffold_2015578	Bituminaria bituminosa	53836	79.545	836	168	3	77	911	43	876	3	0.0	1424
BLAST_AUTO_ID_1	gnl|onekp|OAQS_scaffold_2022239	Glycine soja	3848	80.263	836	161	4	77	911	51	883	4	0.0	1424
BLAST_AUTO_ID_1	gnl|onekp|DEMH_scaffold_2020657	Alternanthera ficoidea	326744	79.527	845	159	5	68	911	9	840	14	0.0	1424
BLAST_AUTO_ID_1	gnl|onekp|YGAT_scaffold_2001771	N/A	58880	73.622	925	220	8	1	911	1	915	24	0.0	1423
BLAST_AUTO_ID_1	gnl|onekp|YDEH_scaffold_2014743	Argemone mexicana	54796	75.575	913	207	9	1	911	1	899	16	0.0	1422
BLAST_AUTO_ID_1	gnl|onekp|SMZF_scaffold_2062078	Argemone mexicana	54796	75.575	913	207	9	1	911	1	899	16	0.0	1422
BLAST_AUTO_ID_1	gnl|onekp|GOQJ_scaffold_2062880	Argemone mexicana	54796	75.575	913	207	9	1	911	1	899	16	0.0	1422
BLAST_AUTO_ID_1	gnl|onekp|CCHG_scaffold_2063806	Argemone mexicana	54796	75.575	913	207	9	1	911	1	899	16	0.0	1422
BLAST_AUTO_ID_1	gnl|onekp|MGBF_scaffold_2066505	Acacia pycnantha	880440	74.561	912	205	7	1	911	1	886	27	0.0	1421
BLAST_AUTO_ID_1	gnl|onekp|ERXG_scaffold_2066134	Eschscholzia californica	3467	76.258	914	200	7	1	909	1	902	17	0.0	1420
BLAST_AUTO_ID_1	gnl|onekp|ERXG_scaffold_2005892	Eschscholzia californica	3467	75.216	928	206	9	1	911	1	921	24	0.0	1419
BLAST_AUTO_ID_1	gnl|onekp|ZUQW_scaffold_2023211	Glycine soja	3848	75.137	913	198	6	1	911	1	886	29	0.0	1419
BLAST_AUTO_ID_1	gnl|onekp|OAQS_scaffold_2022240	Glycine soja	3848	79.545	836	169	2	76	911	52	885	2	0.0	1419
BLAST_AUTO_ID_1	gnl|onekp|BFMT_scaffold_2020393	Argemone mexicana	54796	75.356	913	208	9	1	911	1	898	17	0.0	1418
BLAST_AUTO_ID_1	gnl|onekp|UNPT_scaffold_2004318	Eschscholzia californica	3467	75.983	916	203	7	1	911	1	904	17	0.0	1418
BLAST_AUTO_ID_1	gnl|onekp|UNPT_scaffold_2004316	Eschscholzia californica	3467	75.983	916	203	7	1	911	1	904	17	0.0	1418
BLAST_AUTO_ID_1	gnl|onekp|NJKC_scaffold_2059973	Eschscholzia californica	3467	75.983	916	203	7	1	911	1	904	17	0.0	1418
BLAST_AUTO_ID_1	gnl|onekp|ZJUL_scaffold_2005899	Rhodiola rosea	203015	73.147	931	224	9	1	911	1	925	26	0.0	1417
BLAST_AUTO_ID_1	gnl|onekp|LPGY_scaffold_2015786	Viola tricolor	214053	77.214	847	187	2	69	911	3	847	6	0.0	1416
BLAST_AUTO_ID_1	gnl|onekp|LPGY_scaffold_2015785	Viola tricolor	214053	77.214	847	187	2	69	911	3	847	6	0.0	1416
BLAST_AUTO_ID_1	gnl|onekp|HUSX_scaffold_2009984	Roridula gorgonias	3772	74.373	917	214	7	1	911	1	902	21	0.0	1415
BLAST_AUTO_ID_1	gnl|onekp|DZTK_scaffold_2044794	Batis maritima	4436	73.644	922	223	10	1	911	1	913	20	0.0	1414
BLAST_AUTO_ID_1	gnl|onekp|QZZU_scaffold_2015197	Pyrenacantha malvifolia	85255	74.376	921	222	7	1	911	1	917	14	0.0	1414
BLAST_AUTO_ID_1	gnl|onekp|EILE_scaffold_2010878	Rhamnus japonica	860326	75.109	916	205	7	1	911	1	898	23	0.0	1414
BLAST_AUTO_ID_1	gnl|onekp|NGRR_scaffold_2025325	Ternstroemia gymnanthera	107827	74.236	916	195	5	1	911	1	880	41	0.0	1414
BLAST_AUTO_ID_1	gnl|onekp|MYMP_scaffold_2008189	Astragalus propinquus	158324	73.880	915	207	9	1	911	1	887	32	0.0	1413
BLAST_AUTO_ID_1	gnl|onekp|FYSJ_scaffold_2009179	Fallopia convolvulus	76029	75.435	920	202	11	1	911	1	905	24	0.0	1413
BLAST_AUTO_ID_1	gnl|onekp|WFBF_scaffold_2001033	Podophyllum peltatum	35933	73.144	916	228	9	1	911	1	903	18	0.0	1412
BLAST_AUTO_ID_1	gnl|onekp|RRID_scaffold_2022828	Papaver bracteatum	215227	75.328	916	202	10	1	911	1	897	24	0.0	1411
BLAST_AUTO_ID_1	gnl|onekp|GDZS_scaffold_2016275	Byblis gigantea	45326	77.268	871	186	4	1	864	1	866	12	0.0	1411
BLAST_AUTO_ID_1	gnl|onekp|VXOD_scaffold_2050740	Linum tenuifolium	586397	73.593	924	219	11	1	911	1	912	25	0.0	1410
BLAST_AUTO_ID_1	gnl|onekp|DDEV_scaffold_2120494	Canella winterana	3426	73.828	917	211	10	1	911	1	894	29	0.0	1410
BLAST_AUTO_ID_1	gnl|onekp|TPEM_scaffold_2029030	Platyspermation crassifolium	178798	74.540	923	201	10	1	911	1	901	34	0.0	1409
BLAST_AUTO_ID_1	gnl|onekp|FYSJ_scaffold_2009180	Fallopia convolvulus	76029	75.272	918	204	10	1	911	1	902	23	0.0	1409
BLAST_AUTO_ID_1	gnl|onekp|HJMP_scaffold_2019148	Astragalus membranaceus	649199	73.275	913	206	7	1	911	1	877	38	0.0	1408
BLAST_AUTO_ID_1	gnl|onekp|PFSA_scaffold_2029142	Glycine soja	3848	75.000	912	197	8	1	911	1	882	31	0.0	1407
BLAST_AUTO_ID_1	gnl|onekp|NCVK_scaffold_2002571	Prunus prostrata	195662	73.993	919	206	10	7	911	1	900	33	0.0	1407
BLAST_AUTO_ID_1	gnl|onekp|SVVG_scaffold_2073678	Fagus sylvatica	28930	73.993	919	196	10	1	911	1	884	43	0.0	1406
BLAST_AUTO_ID_1	gnl|onekp|XWMS_scaffold_2056044	Linum perenne	35941	73.889	923	212	11	1	911	1	906	29	0.0	1405
